Datetime,Tweet_Id,Tweet,Username,Reply_Count,Retweet_Count,Like_Count,Bank,Tweet_Clean,Sentiment,Hate_Speech,Offensive,Topic_Sport
2015-06-28 06:58:50+00:00,615051716296339456,@Rbjacobs FNB contact centre staff need to go on client service refresher courses! Have been passed from pillar to post by very rude staff 😤,ValiBaby,1,0,0,fnb,fnb contact centre staff need to go on client service refresher courses have been passed from pillar to post by very rude staff,negative,non-hate,non-offensive,daily_life
2022-04-05 07:18:20+00:00,1511241812542988288,"With MTN8 trophy in the bag, Downs eye three more titles — Dstv Premiership, Champions League and Nedbank Cup https://t.co/PDlm9Op00R",SundayTimesZA,0,1,6,nedbank,with mtn trophy in the bag downs eye three more titles dstv premiership champions league and nedbank cup,positive,non-hate,non-offensive,sports_&_gaming
2019-06-05 06:32:32+00:00,1136158845095559168,@OfentseZA Sasol for Absa rewards and their friendly staff,McubeX_,0,0,0,absa,sasol for absa rewards and their friendly staff,positive,non-hate,non-offensive,business_&_entrepreneurs
2021-08-13 06:12:10+00:00,1426064014115852292,@FNBSA Hi. Why can’t I do an investment withdrawal? I keep on getting an error right at the end of the process? https://t.co/4JXa9E60IG,DarrenFry_1988,1,0,0,fnb,hi why cant i do an investment withdrawal i keep on getting an error right at the end of the process,negative,non-hate,non-offensive,business_&_entrepreneurs
2012-06-13 13:01:43+00:00,212892506948509696,@MichaelJordaan FNB will stand on its head for you.,CarlMomberg,0,0,0,fnb,fnb will stand on its head for you,neutral,non-hate,non-offensive,pop_culture
2018-04-06 18:59:10+00:00,982331900323880960,@Nedbank Hi I was at Vincent and yes I was assisted.,Loyi_Msi,1,0,0,nedbank,hi i was at vincent and yes i was assisted,neutral,non-hate,non-offensive,daily_life
2011-06-29 01:05:11+00:00,85876429782401024,@Fnb_NewPast too late already line must be major,Eddy_abstract,0,0,0,fnb,too late already line must be major,negative,non-hate,non-offensive,daily_life
2015-10-24 23:40:20+00:00,658065519933677568,first and last time driving in this rain FNB,angelhazeashley,1,0,0,fnb,first and last time driving in this rain fnb,negative,non-hate,non-offensive,daily_life
2021-10-06 11:13:02+00:00,1445708674299691014,"@AbsaSouthAfrica FitBit Pay 

#AbsaSummerOfICan #ICanWithAbsa #WeDoMoreWednesdays",CrazeeFistaz,0,0,0,absa,fitbit pay,neutral,non-hate,non-offensive,business_&_entrepreneurs
2020-03-30 18:42:08+00:00,1244696428364083200,@StandardBankZA yall letting Absa out do you,RoastProper,0,0,0,absa,yall letting absa out do you,negative,non-hate,non-offensive,pop_culture
2012-09-30 05:52:04+00:00,252284658350424064,:'-D RT @sixo_ashton: Did He just tweet “FNB Bank” ? :'D,Bobbie_Tick,0,0,0,fnb,d did he just tweet fnb bank d,neutral,non-hate,non-offensive,sports_&_gaming
2017-07-15 06:18:35+00:00,886107707626926084,"@SydneySilas Hi Sydney. Kindly get in touch with our Accounts team on 0860 555 111 and they will advise further,",Nedbank,0,0,0,nedbank,hi sydney kindly get in touch with our accounts team on and they will advise further,neutral,non-hate,non-offensive,business_&_entrepreneurs
2019-12-20 11:58:36+00:00,1207993702372855808,@AbsaSouthAfrica @LeandrieHuman For pity's sake ....what is going on !!!!!,AntyJen,0,0,0,absa,for pity sake what is going on,negative,non-hate,non-offensive,sports_&_gaming
2017-09-09 04:06:58+00:00,906368306793328640,@UPTuks @Rbjacobs I surely believe we can work out a win win strategy between us and my favorite Bank @FNBSA  because I have not claimed any back from sars,ThembaRajuili,0,0,0,fnb,i surely believe we can work out a win win strategy between us and my favorite bank because i have not claimed any back from sars,positive,non-hate,non-offensive,business_&_entrepreneurs
2022-08-22 16:31:21+00:00,1561752896517152768,"We are excited to announce that @ExxaroResources is a session sponsor for the Standard Bank Top Women Conference!

Register and get your tickets here: https://t.co/rDMID5N6nY

#StandardBankTopWomen #SBTopWomen #TopWomen #RiseAboveTheNoise https://t.co/FkFn38M2MX",SBTopWomen,1,1,2,standard_bank,we are excited to announce that is a session sponsor for the standard bank top women conference register and get your tickets here,positive,non-hate,non-offensive,business_&_entrepreneurs
2017-06-27 10:10:40+00:00,879643132626968576,"@Absa @OfficialPSL can u pls back the R1,1 billion u stole from poor people",Mandla761,0,0,0,absa,can u pls back the r billion u stole from poor people,negative,non-hate,non-offensive,pop_culture
2012-05-07 10:53:08+00:00,199451796274556928,RT @SizweDhlomo: Anyone not messing with FNB for their personal banking is missing out! Cats handle business!,K9thapedigree,0,0,0,fnb,anyone not messing with fnb for their personal banking is missing out cats handle business,negative,non-hate,non-offensive,business_&_entrepreneurs
2018-06-13 03:44:48+00:00,1006744166674690049,Competition Appeal Court’s Ruling in Standard Bank Case: A Changing of the Tides? https://t.co/WfiaHo619k via @AfricanAT,WalterBwire,0,0,0,standard_bank,competition appeal courts ruling in standard bank case a changing of the tides via,neutral,non-hate,non-offensive,business_&_entrepreneurs
2022-03-02 19:43:09+00:00,1499108065160974339,"@AbsaSouthAfrica Absa Student Account
 #ICanWithAbsa   🥳🥳🤩🤩",Sammy80862013,0,0,0,absa,absa student account,neutral,non-hate,non-offensive,business_&_entrepreneurs
2017-03-09 10:17:58+00:00,839782303719178241,How to find a foundation partner? Arnout Mertens shares  at #IFCPopUp CT @TheResAlliance @Nedbank @USB_ED https://t.co/fzvp07gRUF,SarahScarth1,0,0,0,nedbank,how to find a foundation partner arnout mertens shares at ct,neutral,non-hate,non-offensive,daily_life
2014-02-10 08:38:16+00:00,432795641535008768,@GorgeGabs we're trying to help. But need as much detail so we can get the right team to assist. Please DM us the details?,Nedbank,0,0,0,nedbank,were trying to help but need as much detail so we can get the right team to assist please dm us the details,neutral,non-hate,non-offensive,business_&_entrepreneurs
2017-02-28 12:55:29+00:00,836560456345088001,"#majorleaguegardens 18 march 2017
FNB Stadium ,soweto
March belong to SOWETO
Buy your tickects @MAJORLEAGUEDJZ",Mrkruger1,0,0,0,fnb,march fnb stadium soweto march belong to soweto buy your tickects,neutral,non-hate,non-offensive,sports_&_gaming
2014-12-17 04:25:49+00:00,545072350472175616,"STANDARD BANK IS LOOKING FOR WORKERS
FREE TRAINING PROVIDED
LEARNER,s ALLOWANCE - R3 500 per month

The candidate... http://t.co/OPyTBXpvb1",eKasiVillage,0,0,0,standard_bank,standard bank is looking for workers free training provided learners allowance r per month the candidate,neutral,non-hate,non-offensive,business_&_entrepreneurs
2018-06-04 12:55:21+00:00,1003621227636969478,I've been telling my mom to leave @FNBSA . She's been with them for years. But the stress is truly not worth it. And their allowance of the R95 and R99 deductions is just mind blowing to me. They know this fraud and they allow it to continue.,Zanelepreneur,1,0,0,fnb,ive been telling my mom to leave she been with them for years but the stress is truly not worth it and their allowance of the r and r deductions is just mind blowing to me they know this fraud and they allow it to continue,negative,non-hate,non-offensive,daily_life
2018-07-11 17:40:57+00:00,1017101450164436995,#AbsaJourney the lighting has me tearing up I'm so proud to be part of @AbsaSouthAfrica,zazaz457,0,0,2,absa,the lighting has me tearing up im so proud to be part of,positive,non-hate,non-offensive,pop_culture
2013-10-12 10:12:26+00:00,388970407954776064,@fuefuelux I was sent to nedbank I went to capitec because in my head if its not FNB ...kuyafana nje,SKorSkhu,2,0,0,fnb,i was sent to nedbank i went to capitec because in my head if its not fnb kuyafana nje,neutral,non-hate,non-offensive,business_&_entrepreneurs
2014-06-13 07:45:26+00:00,477356054721077248,#ebucks @FNBSA 1 Please make my day @TAKEALOT #GetUsedToGreat http://t.co/Py5ecgt8G8,dryatiya,0,0,0,fnb,please make my day,positive,non-hate,non-offensive,daily_life
2012-08-03 08:32:14+00:00,231306468010360832,@2LaTawks Thanks. We're on it.,Nedbank,0,0,0,nedbank,thanks were on it,neutral,non-hate,non-offensive,daily_life
2019-04-02 15:01:12+00:00,1113094033629483008,"@madammstainless If your Using FNB Cancel all your debits and arrange to pay when the money comes in, else you will Cry, look for another job 
was in such a situation a year ago and the company never recovered",brent_silven,0,0,1,fnb,if your using fnb cancel all your debits and arrange to pay when the money comes in else you will cry look for another job was in such a situation a year ago and the company never recovered,negative,non-hate,non-offensive,business_&_entrepreneurs
2019-07-19 03:26:55+00:00,1152057201344819200,"@Protagify Oh hell yeah.
Though I wanted to add more but had run out of room. I've always liked watching your absa play cause it's always felt like your picking apart your opponent mentally and destroying every habit they give to you. It's a joy to watch, and I love learning from it. :)",AkashiFae,0,0,1,absa,oh hell yeah though i wanted to add more but had run out of room ive always liked watching your absa play cause it always felt like your picking apart your opponent mentally and destroying every habit they give to you it a joy to watch and i love learning from it,positive,non-hate,non-offensive,sports_&_gaming
2012-02-24 18:05:11+00:00,173106211099639808,Standard Bank defends FNB tweets http://t.co/kWn8CwD9,stanjo48,0,0,0,fnb,standard bank defends fnb tweets,neutral,non-hate,non-offensive,business_&_entrepreneurs
2012-11-01 19:26:51+00:00,264086118687981568,"@TheSharksZA: We have won the Absa Team Of The Year award at The SA Rugby Awards.Thanks to all our fans for your support.

But no currie cup",justReesie,0,0,0,absa,we have won the absa team of the year award at the sa rugby awardsthanks to all our fans for your support but no currie cup,positive,non-hate,non-offensive,sports_&_gaming
2013-05-14 21:44:29+00:00,334423998546993152,Moses mabhida our boyz wil make us proud again nedbank iz our n for da league haaa sibagabisela ngeythende ksasa,_khetho,0,0,0,nedbank,moses mabhida our boyz wil make us proud again nedbank iz our n for da league haaa sibagabisela ngeythende ksasa,positive,non-hate,non-offensive,sports_&_gaming
2013-08-29 17:00:03+00:00,373127920740732928,RT“@safashionweek: @Nedbank supports local talent while growing small businesses #VoteSmallBusiness”,DNABrandSA,0,2,0,nedbank,supports local talent while growing small businesses,positive,non-hate,non-offensive,business_&_entrepreneurs
2014-10-23 15:02:22+00:00,525301207838257153,"@virginmobilesa details FNB Acc 62275103639 Code 250655 Ref 3000926150 call 0878250600"" thats the sms i get.",jewel8504,0,0,0,fnb,details fnb acc code ref call thats the sms i get,neutral,non-hate,non-offensive,sports_&_gaming
2019-09-06 14:29:13+00:00,1169980878086463488,@danelleeeee_ @__azee___ @CapitecBankSA Capitec is reasonable bathong,MellowRanks,0,0,0,capitec,capitec is reasonable bathong,neutral,non-hate,non-offensive,business_&_entrepreneurs
2021-09-14 18:10:06+00:00,1437841099788324865,*Absa holds a sign reading “I love you all so much &lt;3” before blowing a kiss to the reader*,KiguAbsa,1,0,7,absa,absa holds a sign reading i love you all so much lt before blowing a kiss to the reader,positive,non-hate,non-offensive,daily_life
2022-07-01 14:27:11+00:00,1542877480184418307,Ask me again why I hate Zowa. 1 ABSA machine and it dsnt work https://t.co/7XTiEFSRiP,thalehang_G,1,0,3,absa,ask me again why i hate zowa absa machine and it dsnt work,negative,non-hate,non-offensive,daily_life
2016-02-23 11:04:26+00:00,702086608875626496,@Rbjacobs can you help me too regarding my query on @FNBSA sponsorship of the rugby varsity cup after black asses were whipped. @YoliYoli_,BlacksInCricket,0,0,0,fnb,can you help me too regarding my query on sponsorship of the rugby varsity cup after black asses were whipped,negative,non-hate,offensive,sports_&_gaming
2019-10-25 04:57:07+00:00,1187593910748700672,"@Nedbank I have made a transfer to my credit card this morning using a different bank, how long will it take for it to reflect",MLMPili,1,0,0,nedbank,i have made a transfer to my credit card this morning using a different bank how long will it take for it to reflect,neutral,non-hate,non-offensive,business_&_entrepreneurs
2020-12-01 09:30:55+00:00,1333705126595469315,Absa Confirms Client Data Breach -Absa bank has confirmed a data breach which exposed the personal information of a number of clients. The FSP has also pinned the leak on... - https://t.co/b7y3QT2Yhc https://t.co/xStkEMU4ca,ITNewsAfrica,0,0,0,absa,absa confirms client data breach absa bank has confirmed a data breach which exposed the personal information of a number of clients the fsp has also pinned the leak on,neutral,non-hate,non-offensive,business_&_entrepreneurs
2017-05-23 11:20:40+00:00,866977174682828801,"❤
#LoveLikeTheirs #BeautifulLove @ Standard bank, CVOP https://t.co/m4IbshawfU",KelebogileUwane,0,0,0,standard_bank,standard bank cvop,neutral,non-hate,non-offensive,business_&_entrepreneurs
2020-05-28 10:47:19+00:00,1265957819385249795,"@leonsteenkamp @TableMTB @StandardBankZA What if your closest Standard Bank ATM is 5km away, but there's an ABSA/Nedbank/Etc atm outside the shop 500m down the road. Bear in mind, I'm not looking at our ""middle class"". I'm looking at those who earned minimum wage and have now lost that income due to lockdown closures",SirK_CT,0,1,1,nedbank,what if your closest standard bank atm is km away but there an absanedbanketc atm outside the shop m down the road bear in mind im not looking at our middle class im looking at those who earned minimum wage and have now lost that income due to lockdown closures,neutral,non-hate,non-offensive,business_&_entrepreneurs
2021-02-02 09:12:05+00:00,1356530822925463553,@Nedbank I want to open a payu and receive money occasionally in Forex for freelance work I do.Will a payu work and what will it cost to transfer money to my husband's capitec bank account for our monthly debit orders?,YThiart,2,0,0,capitec,i want to open a payu and receive money occasionally in forex for freelance work i dowill a payu work and what will it cost to transfer money to my husband capitec bank account for our monthly debit orders,neutral,non-hate,non-offensive,business_&_entrepreneurs
2020-03-25 21:21:17+00:00,1242924540440838149,"@HG2films 🔥🔥🔥🔥🔥🔥🔥
9356452766

🔥🔥🔥🔥🔥🔥🔥🔥🔥
9356452766

ABSA BANK PLEASE .... 

All love from south africa fam

🔥🔥🔥🔥🔥🔥🔥
9356452766

🔥🔥🔥🔥🔥🔥🔥🔥🔥
9356452766

ABSA BANK PLEASE .... 🔥🔥🔥🔥",khoza_ck,0,0,0,absa,absa bank please all love from south africa fam absa bank please,positive,non-hate,non-offensive,business_&_entrepreneurs
2013-07-19 15:08:08+00:00,358241852983480320,"Unpaid debits are costing me big time, when I say debit on the 20th I mean it! Why other banks r getting it rite? Plz fix it!!! @nedbank",Africanwoman000,1,0,0,nedbank,unpaid debits are costing me big time when i say debit on the th i mean it why other banks r getting it rite plz fix it,negative,non-hate,non-offensive,business_&_entrepreneurs
2018-02-15 15:30:34+00:00,964160009633456129,Is Capitec Another Steinhoff? Not Quite. https://t.co/KOyBJ3bq76 https://t.co/vicrC1Tuuq,DotcomHoldings,0,0,0,capitec,is capitec another steinhoff not quite,neutral,non-hate,non-offensive,business_&_entrepreneurs
2019-09-29 13:04:49+00:00,1178294560579039232,"@uSizweLo Capitec is winning while Blacks are loosing, eish...",MelusiTweets,0,0,0,capitec,capitec is winning while blacks are loosing eish,negative,non-hate,non-offensive,business_&_entrepreneurs
2012-03-09 10:12:38+00:00,178060721219833856,FNB will bring the new iPad to South Africa http://t.co/rloojjhR,BandwidthBlog,1,5,0,fnb,fnb will bring the new ipad to south africa,positive,non-hate,non-offensive,science_&_technology
2021-10-06 05:58:01+00:00,1445629397046726663,@AbsaSouthAfrica QR payments #WeDoMoreWednesdays #ICanWithAbsaDrive #ICanWithAbsa,DaHustleprenuer,0,0,0,absa,qr payments,neutral,non-hate,non-offensive,business_&_entrepreneurs
2015-08-20 18:53:03+00:00,634438011787309056,@Rbjacobs yes.She did a credit check &amp; said i hav a great score &amp;FNB would process my application. 🙌 (i have an fnb creditcard).,naNuggett,1,1,0,fnb,yesshe did a credit check amp said i hav a great score ampfnb would process my application i have an fnb creditcard,positive,non-hate,non-offensive,business_&_entrepreneurs
2022-07-20 06:37:47+00:00,1549644721953325056,@Nedbank @TopEmpowerment When and where?,princembedzi33,2,0,1,nedbank,when and where,neutral,non-hate,non-offensive,daily_life
2017-02-22 12:52:22+00:00,834385340894949378,"@NaidooMr This is your latest key update from the Budget Speech. To stop receiving updates, reply with #OptOut https://t.co/Wj21ObTXfj",FNBSA,0,0,0,fnb,this is your latest key update from the budget speech to stop receiving updates reply with,neutral,non-hate,non-offensive,business_&_entrepreneurs
2009-09-11 23:19:54+00:00,3922172419,"P. A. & C., Thousand Oaks CA, US has given loan amount of 1125 to Absa Cisse, Ndiakhaté; Thiès, Senegal.
Reason: Commerce in a variety o ...",kivalendactivts,0,0,0,absa,p a c thousand oaks ca us has given loan amount of to absa cisse ndiakhat this senegal reason commerce in a variety o,neutral,non-hate,non-offensive,business_&_entrepreneurs
2019-12-18 14:02:07+00:00,1207300009550663680,I just tweeted #SimplifyBanking to win R5000 for myself and for my chosen charity this festive season so we can #LiveBetter. You can too if you Tweet below &amp; spread the Capitec love.,CheriFlavour,0,0,0,capitec,i just tweeted to win r for myself and for my chosen charity this festive season so we can you can too if you tweet below amp spread the capitec love,positive,non-hate,non-offensive,daily_life
2016-02-24 13:00:23+00:00,702478176736432128,@emperor_cyrus Here's your next Budget Speech update. https://t.co/s6TrUxG4aT,AbsaSouthAfrica,0,0,0,absa,here your next budget speech update,neutral,non-hate,non-offensive,pop_culture
2017-01-13 17:12:09+00:00,819955204510674946,@StandardBankZA @Absa @FNBSA @Nedbank @AdvBMkhwebane Illegal transactions. The complains you receive from clients not enough to close their,andile90812356,0,0,1,nedbank,illegal transactions the complains you receive from clients not enough to close their,negative,non-hate,non-offensive,business_&_entrepreneurs
2013-01-25 16:14:54+00:00,294840779006963713,#anc is sad. #nofreedom #fnb voice strangled. Sound familiar?  Sounds like #apartheid,joshualindberg,0,0,0,fnb,is sad voice strangled sound familiar sounds like,negative,non-hate,non-offensive,pop_culture
2019-07-26 14:15:27+00:00,1154757124737683456,@Nedbank @Absa can your ATMs please stop making funny jackpot sounds when we withdraw? We work very hard for our that's coming out like jackpot winnings.,ts_chiloane,0,0,0,nedbank,can your atms please stop making funny jackpot sounds when we withdraw we work very hard for our that coming out like jackpot winnings,negative,non-hate,non-offensive,business_&_entrepreneurs
2013-04-26 13:18:14+00:00,327773617477795841,@Nedbank according to my client the debit orders haven't gone off but when he called in today they said it is too late to place a stop Order,SherwynnLee,0,0,0,nedbank,according to my client the debit orders havent gone off but when he called in today they said it is too late to place a stop order,negative,non-hate,non-offensive,daily_life
2020-11-06 19:56:30+00:00,1324802860073291778,"@MalepeBishop Hi There, kindly note we have responded to your previous post and should you need assistance please send us a private message with your ID and contact number along with a description of your concerns so we may address them for you.",Nedbank,0,0,0,nedbank,hi there kindly note we have responded to your previous post and should you need assistance please send us a private message with your id and contact number along with a description of your concerns so we may address them for you,neutral,non-hate,non-offensive,business_&_entrepreneurs
2018-11-23 13:21:24+00:00,1065958496930283525,@Carly_v669 @FNBSA Help is what we are all about. So a little help can be found in your DM. Please follow us @FNBSA #BlackFridayMe https://t.co/PM0N1Xg6tK,Rb__sa,1,0,0,fnb,help is what we are all about so a little help can be found in your dm please follow us,positive,non-hate,non-offensive,daily_life
2018-10-27 05:13:14+00:00,1056051169783619584,It's the matchday. The biggest match in the continent. You hear me? @KaizerChiefs vs OP at FNB Stadium this afternoon. Let's raise khosination &amp; show them we are ❤&amp;✌️. All the best to our boys. Let's get all the points home. @Tlali_Mohau @BlaqDawg11 @JayNtuli @mpexo @Tobisani1,mobu_ras,6,2,11,fnb,it the matchday the biggest match in the continent you hear me vs op at fnb stadium this afternoon let raise khosination amp show them we are amp all the best to our boys let get all the points home,positive,non-hate,non-offensive,sports_&_gaming
2016-11-03 09:58:15+00:00,794116472436064256,"@Absa I would love to, but it appears that your account settings don't allow DM's from anyone unless you are following them...",Farran802,1,0,0,absa,i would love to but it appears that your account settings dont allow dm from anyone unless you are following them,negative,non-hate,non-offensive,daily_life
2017-09-24 06:42:52+00:00,911843358544465923,"@FNBSA yesterday I cashed out money and the ATM didn't give me the full amount I cashed out,but it deducted that full amount from my account",Thabang_Sekape,2,0,0,fnb,yesterday i cashed out money and the atm didnt give me the full amount i cashed outbut it deducted that full amount from my account,negative,non-hate,non-offensive,business_&_entrepreneurs
2020-07-02 06:12:08+00:00,1278572145061310464,"@akreana_ @FNBSA for the past 3 months my mom has been having troubles in applying for a 6 month payment relief for the bond which she was supposed to get because she was paying insurance for all these years, we have been sending documents including ones from her employer, even went to the",ThabangMnguni5,2,0,1,fnb,for the past months my mom has been having troubles in applying for a month payment relief for the bond which she was supposed to get because she was paying insurance for all these years we have been sending documents including ones from her employer even went to the,negative,non-hate,non-offensive,daily_life
2012-03-27 05:04:51+00:00,184506241450655744,Absa African jersey holders @AD_Niyonshuti and Van Rensburg #absacapeepic http://t.co/Pw422WKV,CapeEpic,0,0,0,absa,absa african jersey holders and van rensburg,neutral,non-hate,non-offensive,sports_&_gaming
2020-09-30 10:32:16+00:00,1311252517943234560,"I'm requesting a donation, any amount is more than welcomed here is my Capitec Bank number 0794361068 and account number is 1593 3737 65 please help is needed 🙏🙏😭🕊️🕊️😭🙏🙏   #BackToTheGround",MaswenengAshley,0,0,1,capitec,im requesting a donation any amount is more than welcomed here is my capitec bank number and account number is please help is needed,positive,non-hate,non-offensive,business_&_entrepreneurs
2022-08-30 10:06:28+00:00,1564555140069212162,@K_McGrecoR R95 per month for R40 000 at @FNBSA,_coco_honey,0,0,0,fnb,r per month for r at,neutral,non-hate,non-offensive,daily_life
2011-10-08 15:37:03+00:00,122697017569972224,"@coldplay concert, woot. FNB Stadium
Nasrec Rd
http://t.co/y8e9okt6",mr_andries,0,0,0,fnb,concert woot fnb stadium nasrec rd,neutral,non-hate,non-offensive,pop_culture
2019-02-15 06:40:37+00:00,1096298215551438849,"""I would like 2 come up against one of the BIG TEAMS in the Nedbank Cup final"" We R Now Talking 2 Former @BafanaBafana Coach #Mkhulu Ephraim Shakes Mashaba Coach Of @Fc_spurs ahead of their @NedbankCup Quarterfinals 2moro Puma Rugby Stadium at 3pm against @goldenarrowsfc1 https://t.co/A2n8Ev5ev6",realMadumane,0,1,3,nedbank,i would like come up against one of the big teams in the nedbank cup final we r now talking former coach ephraim shakes mashaba coach of ahead of their quarterfinals moro puma rugby stadium at pm against,neutral,non-hate,non-offensive,sports_&_gaming
2017-02-05 11:11:13+00:00,828199292817006592,"@chan_Nav Ask FNB what are they doing with there Dormant accounts. They ""try""to trace these people and sitting with Millions of Rand.",liezelbarcley,1,1,2,fnb,ask fnb what are they doing with there dormant accounts they tryto trace these people and sitting with millions of rand,negative,non-hate,non-offensive,sports_&_gaming
2016-05-31 20:49:16+00:00,737747800188915712,I don't even bank with FNB... https://t.co/eugaHUF9PJ,Malefmok,0,0,0,fnb,i dont even bank with fnb,neutral,non-hate,non-offensive,business_&_entrepreneurs
2013-01-22 17:15:01+00:00,293768743618768898,#FNB should never have taken those adverts down.,Thelicious_2mi,0,0,0,fnb,should never have taken those adverts down,negative,non-hate,non-offensive,pop_culture
2013-10-03 12:22:29+00:00,385741642764136448,"@Nkuli_H Hi there, pls tell us why you closed your account.",AbsaSouthAfrica,1,0,0,absa,hi there pls tell us why you closed your account,neutral,non-hate,non-offensive,daily_life
2021-08-18 06:10:56+00:00,1427875640968101888,"@AbsaSouthAfrica @WOOLWORTHS_SA It definitely has to be Woolies, Woolworths❤ #ICanWithAbsa",dimpho_manox,0,0,0,absa,it definitely has to be woolies woolworths,neutral,non-hate,non-offensive,business_&_entrepreneurs
2020-12-10 08:23:33+00:00,1336949660372623360,"@mabonaza @Richard_Spoor @TheStar_news Philli! She didn't do that. After she discovered what her employees did she came forward and reveal the whole thing and apologized on behalf of the bank. The employees involved were fired. Out of the 25 banks involved SA had 5, only 2 banks apologised Standard &amp; Absa",CalvinPhiri8,1,0,0,absa,philli she didnt do that after she discovered what her employees did she came forward and reveal the whole thing and apologized on behalf of the bank the employees involved were fired out of the banks involved sa had only banks apologised standard amp absa,negative,non-hate,non-offensive,business_&_entrepreneurs
2020-02-24 12:37:57+00:00,1231921202089820169,@Nedbank im having a problem wth you bank just opened my account with you guys,580b4d61e80d4b2,1,0,0,nedbank,im having a problem wth you bank just opened my account with you guys,negative,non-hate,non-offensive,business_&_entrepreneurs
2021-11-20 09:22:32+00:00,1461988319424921602,@Absa Why don't you have an ATM machine at kwaHlabisa in KZN?,Thando12609068,0,0,0,absa,why dont you have an atm machine at kwahlabisa in kzn,neutral,non-hate,non-offensive,business_&_entrepreneurs
2016-06-10 18:08:54+00:00,741331320765349889,Standard Bank CEO Sim Tshababala: Transformation to continue for decades. Cites Malaysia's empowerment programmes. https://t.co/htu3ZTTszO,JustinBrownSA,0,0,0,standard_bank,standard bank ceo sim tshababala transformation to continue for decades cites malaysia empowerment programmes,neutral,non-hate,non-offensive,business_&_entrepreneurs
2014-08-07 09:49:20+00:00,497318567629844480,"Imali yakho ininzi gqith ""@BigDaddyZA: I laugh and smile every day like i didnt get rejected for an account at capitec",LindyCandaz,0,0,0,capitec,imali yakho ininzi gqith i laugh and smile every day like i didnt get rejected for an account at capitec,positive,non-hate,non-offensive,business_&_entrepreneurs
2016-03-02 06:59:52+00:00,704924163727859713,WIN with @CTown12 - @2oceansvibe @PUMASouthAfrica  @FNBSA @TotalsportsSA  @ReedsMotorGroup @WestinCPT https://t.co/lp8UDX58h8 - #CT12run,TechnoBokMedia,0,0,0,fnb,win with,neutral,non-hate,non-offensive,sports_&_gaming
2011-06-13 16:38:44+00:00,80313162968211456,"what a day. Stolen taps, burst firemains pipe, crappy credit card machine service from nedbank. Oh well, it's nightime, lets have a good eve",_El_Burro,3,0,0,nedbank,what a day stolen taps burst firemains pipe crappy credit card machine service from nedbank oh well it nightime lets have a good eve,negative,non-hate,non-offensive,daily_life
2013-08-09 11:51:55+00:00,365802621744844800,@absa I'd like to change my account from debit card to student,lilkayziller,1,0,0,absa,id like to change my account from debit card to student,neutral,non-hate,non-offensive,business_&_entrepreneurs
2018-02-27 19:31:00+00:00,968569171721293824,"@CallMeKaytoo Noted Keitumetse, have a great evening further",Nedbank,0,0,0,nedbank,noted keitumetse have a great evening further,positive,non-hate,non-offensive,daily_life
2015-06-12 12:32:49+00:00,609337559836180481,"""I will light Standard Bank up if I don't get my money back"" how do you say that to a consultant?! http://t.co/h0aEZBAdpK",_sainsurance,2,0,0,standard_bank,i will light standard bank up if i dont get my money back how do you say that to a consultant,negative,non-hate,non-offensive,business_&_entrepreneurs
2014-04-10 10:20:47+00:00,454202324622536704,Capitec displaces FNB as top online bank http://t.co/6rTPqt9Z1z,MyTechZA,0,1,0,capitec,capitec displaces fnb as top online bank,neutral,non-hate,non-offensive,business_&_entrepreneurs
2021-12-15 11:18:15+00:00,1471077136568139781,"@KhutsoTheledi @AbsaSouthAfrica @Yfm TRUE👌👌That's only ABSA
#WeDoMoreWednesdays
#ICanWithAbsa
@AbsaSouthAfrica  
@KhutsoTheledi",Prenisha14,0,0,0,absa,truethat only absa,neutral,non-hate,non-offensive,daily_life
2020-08-03 03:38:58+00:00,1290130010603282434,"@Kagisure1 We would need to look into this you, can you tell us what type of product this this was for so we may follow up on this for you.",Nedbank,1,0,0,nedbank,we would need to look into this you can you tell us what type of product this this was for so we may follow up on this for you,neutral,non-hate,non-offensive,business_&_entrepreneurs
2016-11-24 06:19:56+00:00,801671675775488000,@Godfreychase2 Thank you for your entry &amp; Good Luck! We wish you a relaxing holiday. #EveryCentCounts https://t.co/j4rrFlp5Iu,FNBSA,0,0,0,fnb,thank you for your entry amp good luck we wish you a relaxing holiday,positive,non-hate,non-offensive,daily_life
2020-12-30 15:58:27+00:00,1344311900549623810,"@nkomo_thandeka Hi Thandeka, surgical masks are permitted and allowed on FNB premises. Apologies for the misunderstanding. RB",Rb__sa,0,0,1,fnb,hi thandeka surgical masks are permitted and allowed on fnb premises apologies for the misunderstanding rb,neutral,non-hate,non-offensive,daily_life
2019-12-18 12:14:41+00:00,1207272974144933889,No offense but Capitec: Transfer +R100 000 into SAVINGS ACCOUNT; Ref Cash Dep DNR Polokwa DNR Polokwane Savan; Avail R100 061.60; 13-Dec. Info 0860102043 would actually suck,Rhodeyana,0,3,5,capitec,no offense but capitec transfer r into savings account ref cash dep dnr polokwa dnr polokwane savan avail r dec info would actually suck,negative,non-hate,non-offensive,business_&_entrepreneurs
2019-07-31 10:25:48+00:00,1156511270717313024,"@memysel97420195 Hi there, thank you for reaching out to us, please contact our team on 08600 08600 they will be able to assist you further.",AbsaSouthAfrica,0,0,0,absa,hi there thank you for reaching out to us please contact our team on they will be able to assist you further,positive,non-hate,non-offensive,business_&_entrepreneurs
